,DOI,Ecosystem,Taxonomic,GlobalChange,Forecasting,TOS,TT,filter
1287,10.1111/brv.12366,Terrestrial,Multiple,0,0,Review,Morphological,Trophic
1288,10.1111/brv.12366,Terrestrial,Multiple,0,0,Review,Morphological,Abiotic
1289,10.1111/brv.12377,Terrestrial,Multiple,0,0,Review,Behavioural,Trophic
1290,10.1111/brv.12461,Terrestrial,Plants,0,0,Metanalysis,Life History,Abiotic
1291,10.1111/brv.12461,Terrestrial,Plants,0,0,Metanalysis,Morphological,Abiotic
1292,10.1111/brv.12461,Terrestrial,Plants,0,0,Metanalysis,Physiological,Abiotic
1293,10.1111/cobi.12378,Marine,Birds,Global Change Broad,0,QModel,Life History,Abiotic
1294,10.1111/cobi.12378,Marine,Birds,Global Change Broad,0,QModel,Behavioural,Abiotic
1295,10.1111/ddi.12074,Marine,Other,Invasion,0,Observational,Morphological,Abiotic
1296,10.1111/ddi.12074,Marine,Other,Invasion,0,Observational,Life History,Abiotic
1297,10.1111/ddi.12074,Marine,Other,Invasion,0,QModel,Morphological,Abiotic
1298,10.1111/ddi.12074,Marine,Other,Invasion,0,QModel,Life History,Abiotic
1299,10.1111/ddi.12708,Terrestrial,Plants,Invasion,0,Observational,Morphological,Biotic
1300,10.1111/ddi.12708,Terrestrial,Plants,Invasion,0,Observational,Morphological,Abiotic
1301,10.1111/ddi.12708,Terrestrial,Plants,Invasion,0,Observational,Physiological,Biotic
1302,10.1111/ddi.12708,Terrestrial,Plants,Invasion,0,Observational,Physiological,Abiotic
1303,10.1111/ddi.12708,Terrestrial,Plants,Invasion,0,Observational,Life History,Biotic
1304,10.1111/ddi.12708,Terrestrial,Plants,Invasion,0,Observational,Life History,Abiotic
1305,10.1111/ddi.12708,Terrestrial,Plants,Invasion,0,QModel,Morphological,Biotic
1306,10.1111/ddi.12708,Terrestrial,Plants,Invasion,0,QModel,Morphological,Abiotic
1307,10.1111/ddi.12708,Terrestrial,Plants,Invasion,0,QModel,Physiological,Biotic
1308,10.1111/ddi.12708,Terrestrial,Plants,Invasion,0,QModel,Physiological,Abiotic
1309,10.1111/ddi.12708,Terrestrial,Plants,Invasion,0,QModel,Life History,Biotic
1310,10.1111/ddi.12708,Terrestrial,Plants,Invasion,0,QModel,Life History,Abiotic
1311,10.1111/ddi.12712,Marine,Multiple,0,0,Observational,Life History,Abiotic
1312,10.1111/ddi.12712,Marine,Multiple,0,0,Observational,Behavioural,Abiotic
1313,10.1111/ddi.12712,Marine,Multiple,0,0,Observational,Morphological,Abiotic
1314,10.1111/ddi.12721,Terrestrial,Birds,Invasion,0,Review,Morphological,Biotic
1315,10.1111/ddi.12721,Terrestrial,Birds,Invasion,0,Review,Behavioural,Biotic
1316,10.1111/ddi.12721,Terrestrial,Birds,Invasion,0,Review,Life History,Biotic
1317,10.1111/ddi.12747,Freshwater,Fish,Invasion,0,QModel,Life History,Abiotic
1318,10.1111/ddi.12747,Freshwater,Fish,Invasion,0,QModel,Morphological,Abiotic
1319,10.1111/ddi.12747,Freshwater,Fish,Invasion,0,QModel,Physiological,Abiotic
1320,10.1111/ddi.12785,Terrestrial,Insects,0,0,Observational,Morphological,Abiotic
1321,10.1111/ddi.12785,Terrestrial,Insects,0,0,Observational,Behavioural,Abiotic
1322,10.1111/ddi.12790,Terrestrial,Multiple,0,0,Observational,Life History,Abiotic
1323,10.1111/ddi.12790,Terrestrial,Multiple,0,0,Observational,Life History,Biotic
1324,10.1111/ddi.12790,Terrestrial,Multiple,0,0,Observational,Behavioural,Abiotic
1325,10.1111/ddi.12790,Terrestrial,Multiple,0,0,Observational,Behavioural,Biotic
1326,10.1111/ddi.12790,Terrestrial,Multiple,0,0,Observational,Morphological,Abiotic
1327,10.1111/ddi.12790,Terrestrial,Multiple,0,0,Observational,Morphological,Biotic
1328,10.1111/ecog.00473,Terrestrial,Plants,0,0,Observational,Morphological,Abiotic
1329,10.1111/ecog.00623,Terrestrial,Birds,0,0,Observational,Morphological,Abiotic
1330,10.1111/ecog.00938,Terrestrial,Insects,0,0,Observational,Life History,Trophic
1331,10.1111/ecog.00938,Terrestrial,Insects,0,0,Observational,Life History,Abiotic
1332,10.1111/ecog.00938,Terrestrial,Insects,0,0,Observational,Behavioural,Trophic
1333,10.1111/ecog.00938,Terrestrial,Insects,0,0,Observational,Behavioural,Abiotic
1334,10.1111/ecog.00938,Terrestrial,Insects,0,0,Observational,Morphological,Trophic
1335,10.1111/ecog.00938,Terrestrial,Insects,0,0,Observational,Morphological,Abiotic
1336,10.1111/ecog.00938,Terrestrial,Insects,0,0,QModel,Life History,Trophic
1337,10.1111/ecog.00938,Terrestrial,Insects,0,0,QModel,Life History,Abiotic
1338,10.1111/ecog.00938,Terrestrial,Insects,0,0,QModel,Behavioural,Trophic
1339,10.1111/ecog.00938,Terrestrial,Insects,0,0,QModel,Behavioural,Abiotic
1340,10.1111/ecog.00938,Terrestrial,Insects,0,0,QModel,Morphological,Trophic
1341,10.1111/ecog.00938,Terrestrial,Insects,0,0,QModel,Morphological,Abiotic
1342,10.1111/ecog.02010,Terrestrial,Plants,0,0,Observational,Life History,Abiotic
1343,10.1111/ecog.02516,Terrestrial,Plants,Habitat Degredation,0,Observational,Physiological,Abiotic
1344,10.1111/ecog.02516,Terrestrial,Plants,Habitat Degredation,0,Observational,Physiological,Dispersal
1345,10.1111/ecog.02516,Terrestrial,Plants,Habitat Degredation,0,Observational,Life History,Abiotic
1346,10.1111/ecog.02516,Terrestrial,Plants,Habitat Degredation,0,Observational,Life History,Dispersal
1347,10.1111/ecog.02516,Terrestrial,Plants,Habitat Degredation,0,Observational,Morphological,Abiotic
1348,10.1111/ecog.02516,Terrestrial,Plants,Habitat Degredation,0,Observational,Morphological,Dispersal
1349,10.1111/ecog.02516,Terrestrial,Plants,Habitat Degredation,0,QModel,Physiological,Abiotic
1350,10.1111/ecog.02516,Terrestrial,Plants,Habitat Degredation,0,QModel,Physiological,Dispersal
1351,10.1111/ecog.02516,Terrestrial,Plants,Habitat Degredation,0,QModel,Life History,Abiotic
1352,10.1111/ecog.02516,Terrestrial,Plants,Habitat Degredation,0,QModel,Life History,Dispersal
1353,10.1111/ecog.02516,Terrestrial,Plants,Habitat Degredation,0,QModel,Morphological,Abiotic
1354,10.1111/ecog.02516,Terrestrial,Plants,Habitat Degredation,0,QModel,Morphological,Dispersal
1355,10.1111/ecog.02632,Terrestrial,Insects,Habitat Degredation,0,Observational,Morphological,Abiotic
1356,10.1111/ecog.02632,Terrestrial,Insects,Habitat Degredation,0,Observational,Behavioural,Abiotic
1357,10.1111/ecog.02926,Freshwater,Plankton,Habitat Degredation,0,Observational,Morphological,Abiotic
1358,10.1111/ecog.02926,Freshwater,Plankton,Habitat Degredation,0,Observational,Life History,Abiotic
1359,10.1111/ecog.02968,Terrestrial,Multiple,Climate Change,0,Review,Morphological,Abiotic
1360,10.1111/ecog.02968,Terrestrial,Multiple,Climate Change,0,Review,Morphological,Dispersal
1361,10.1111/ecog.02968,Terrestrial,Multiple,Climate Change,0,Review,Life History,Abiotic
1362,10.1111/ecog.02968,Terrestrial,Multiple,Climate Change,0,Review,Life History,Dispersal
1363,10.1111/ecog.02968,Terrestrial,Multiple,Climate Change,0,Review,Behavioural,Abiotic
1364,10.1111/ecog.02968,Terrestrial,Multiple,Climate Change,0,Review,Behavioural,Dispersal
1365,10.1111/ecog.03396,Terrestrial,Multiple,0,0,Review,Morphological,Trophic
1366,10.1111/ecog.03582,Multiple,Multiple,0,0,QModel,Morphological,Abiotic
1367,10.1111/ecog.03747,Terrestrial,Mammals,0,0,Observational,Behavioural,Abiotic
1368,10.1111/ecog.03747,Terrestrial,Mammals,0,0,Observational,Behavioural,Biotic
1369,10.1111/ecog.03747,Terrestrial,Mammals,0,0,Observational,Morphological,Abiotic
1370,10.1111/ecog.03747,Terrestrial,Mammals,0,0,Observational,Morphological,Biotic
1371,10.1111/ecog.03747,Terrestrial,Mammals,0,0,Observational,Life History,Abiotic
1372,10.1111/ecog.03747,Terrestrial,Mammals,0,0,Observational,Life History,Biotic
1373,10.1111/ecog.03747,Terrestrial,Mammals,0,0,QModel,Behavioural,Abiotic
1374,10.1111/ecog.03747,Terrestrial,Mammals,0,0,QModel,Behavioural,Biotic
1375,10.1111/ecog.03747,Terrestrial,Mammals,0,0,QModel,Morphological,Abiotic
1376,10.1111/ecog.03747,Terrestrial,Mammals,0,0,QModel,Morphological,Biotic
1377,10.1111/ecog.03747,Terrestrial,Mammals,0,0,QModel,Life History,Abiotic
1378,10.1111/ecog.03747,Terrestrial,Mammals,0,0,QModel,Life History,Biotic
1379,10.1111/ecog.03782,Freshwater,Fish,0,0,Observational,Life History,Abiotic
1380,10.1111/ecog.03782,Freshwater,Fish,0,0,Observational,Life History,Trophic
1381,10.1111/ecog.03782,Freshwater,Fish,0,0,QModel,Life History,Abiotic
1382,10.1111/ecog.03782,Freshwater,Fish,0,0,QModel,Life History,Trophic
1383,10.1111/ecog.03917,Terrestrial,Insects,0,0,Observational,Morphological,Abiotic
1384,10.1111/een.1.2425,Terrestrial,Insects,0,0,Observational,Behavioural,Abiotic
1385,10.1111/een.1.2425,Terrestrial,Insects,0,0,Observational,Morphological,Abiotic
1386,10.1111/een.12374,Terrestrial,Insects,0,0,Observational,Morphological,Trophic
1387,10.1111/een.12454,Terrestrial,Insects,0,0,Observational,Behavioural,Dispersal
1388,10.1111/een.12454,Terrestrial,Insects,0,0,Observational,Behavioural,Abiotic
1389,10.1111/een.12454,Terrestrial,Insects,0,0,Observational,Morphological,Dispersal
1390,10.1111/een.12454,Terrestrial,Insects,0,0,Observational,Morphological,Abiotic
1391,10.1111/eff.12333,Freshwater,Fish,0,0,QModel,Life History,Abiotic
1392,10.1111/eff.12333,Freshwater,Fish,0,0,QModel,Morphological,Abiotic
1393,10.1111/eff.12333,Freshwater,Fish,0,0,QModel,Behavioural,Abiotic
1394,10.1111/ele.12080,Terrestrial,Plants,0,0,Metanalysis,Life History,Biotic
1395,10.1111/ele.12080,Terrestrial,Plants,0,0,Metanalysis,Life History,Abiotic
1396,10.1111/ele.12081,Multiple,Multiple,0,0,TModel,Morphological,Biotic
1397,10.1111/ele.12081,Multiple,Multiple,0,0,TModel,Morphological,Trophic
1398,10.1111/ele.12081,Multiple,Multiple,0,0,TModel,Behavioural,Biotic
1399,10.1111/ele.12081,Multiple,Multiple,0,0,TModel,Behavioural,Trophic
1400,10.1111/ele.12081,Multiple,Multiple,0,0,TModel,Life History,Biotic
1401,10.1111/ele.12081,Multiple,Multiple,0,0,TModel,Life History,Trophic
1402,10.1111/ele.12157,Multiple,Multiple,0,0,Review,Morphological,Abiotic
1403,10.1111/ele.12157,Multiple,Multiple,0,0,Review,Morphological,Biotic
1404,10.1111/ele.12157,Multiple,Multiple,0,0,Review,Physiological,Abiotic
1405,10.1111/ele.12157,Multiple,Multiple,0,0,Review,Physiological,Biotic
1406,10.1111/ele.12157,Multiple,Multiple,0,0,Review,Life History,Abiotic
1407,10.1111/ele.12157,Multiple,Multiple,0,0,Review,Life History,Biotic
1408,10.1111/ele.12157,Multiple,Multiple,0,0,TModel,Morphological,Abiotic
1409,10.1111/ele.12157,Multiple,Multiple,0,0,TModel,Morphological,Biotic
1410,10.1111/ele.12157,Multiple,Multiple,0,0,TModel,Physiological,Abiotic
1411,10.1111/ele.12157,Multiple,Multiple,0,0,TModel,Physiological,Biotic
1412,10.1111/ele.12157,Multiple,Multiple,0,0,TModel,Life History,Abiotic
1413,10.1111/ele.12157,Multiple,Multiple,0,0,TModel,Life History,Biotic
1414,10.1111/ele.12342,Terrestrial,Plants,0,0,Review,Morphological,Biotic
1415,10.1111/ele.12351,Marine,Fish,0,0,Observational,Morphological,Biotic
1416,10.1111/ele.12529,Terrestrial,Multiple,0,0,Experiment,Morphological,Trophic
1417,10.1111/ele.12532,Terrestrial,Plants,0,0,Experiment,Physiological,Abiotic
1418,10.1111/ele.12532,Terrestrial,Plants,0,0,Experiment,Life History,Abiotic
1419,10.1111/ele.12532,Terrestrial,Plants,0,0,Experiment,Morphological,Abiotic
1420,10.1111/ele.12576,Multiple,Fish,0,0,Metanalysis,Life History,Abiotic
1421,10.1111/ele.12576,Multiple,Fish,0,0,Metanalysis,Morphological,Abiotic
1422,10.1111/ele.12642,Terrestrial,Plants,0,0,Observational,Morphological,Biotic
1423,10.1111/ele.12688,Marine,Other,0,0,Review,Morphological,Abiotic
1424,10.1111/ele.12688,Marine,Other,0,0,Review,Life History,Abiotic
1425,10.1111/ele.12728,Terrestrial,Multiple,Invasion,0,Review,Behavioural,Biotic
1426,10.1111/ele.12728,Terrestrial,Multiple,Invasion,0,Review,Behavioural,Dispersal
1427,10.1111/ele.12728,Terrestrial,Multiple,Invasion,0,Review,Life History,Biotic
1428,10.1111/ele.12728,Terrestrial,Multiple,Invasion,0,Review,Life History,Dispersal
1429,10.1111/ele.12728,Terrestrial,Multiple,Invasion,0,Review,Morphological,Biotic
1430,10.1111/ele.12728,Terrestrial,Multiple,Invasion,0,Review,Morphological,Dispersal
1431,10.1111/ele.12757,Terrestrial,Insects,0,0,QModel,Behavioural,Biotic
1432,10.1111/ele.12757,Terrestrial,Insects,0,0,QModel,Behavioural,Abiotic
1433,10.1111/ele.12757,Terrestrial,Insects,0,0,QModel,Life History,Biotic
1434,10.1111/ele.12757,Terrestrial,Insects,0,0,QModel,Life History,Abiotic
1435,10.1111/ele.12945,Multiple,Plants,0,0,Review,Morphological,Abiotic
1436,10.1111/ele.13216,Terrestrial,Herpetofauna,0,0,Observational,Morphological,Trophic
1437,10.1111/ele.13217,Terrestrial,Plants,0,0,Observational,Morphological,Biotic
1438,10.1111/ele.13235,Freshwater,Multiple,0,1,TModel,Life History,Biotic
1439,10.1111/ele.13235,Freshwater,Multiple,0,1,TModel,Life History,Trophic
1440,10.1111/ele.13235,Freshwater,Multiple,0,1,TModel,Physiological,Biotic
1441,10.1111/ele.13235,Freshwater,Multiple,0,1,TModel,Physiological,Trophic
1442,10.1111/evo.12153,Terrestrial,Herpetofauna,0,0,Observational,Morphological,Abiotic
1443,10.1111/evo.12153,Terrestrial,Herpetofauna,0,0,Observational,Morphological,Trophic
1444,10.1111/evo.12518,Multiple,Multiple,0,0,Review,Morphological,Abiotic
1445,10.1111/evo.12518,Multiple,Multiple,0,0,Review,Morphological,Trophic
1446,10.1111/evo.12518,Multiple,Multiple,0,0,Review,Life History,Abiotic
1447,10.1111/evo.12518,Multiple,Multiple,0,0,Review,Life History,Trophic
1448,10.1111/faf.12155,Marine,Fish,Climate Change,0,Review,Behavioural,Abiotic
1449,10.1111/faf.12155,Marine,Fish,Climate Change,0,Review,Physiological,Abiotic
1450,10.1111/faf.12155,Marine,Fish,Climate Change,0,Review,Life History,Abiotic
1451,10.1111/faf.12347,Marine,Fish,0,0,Review,Behavioural,Abiotic
1452,10.1111/faf.12347,Marine,Fish,0,0,Review,Behavioural,Trophic
1453,10.1111/faf.12347,Marine,Fish,0,0,Review,Morphological,Abiotic
1454,10.1111/faf.12347,Marine,Fish,0,0,Review,Morphological,Trophic
1455,10.1111/faf.12347,Marine,Fish,0,0,Metanalysis,Behavioural,Abiotic
1456,10.1111/faf.12347,Marine,Fish,0,0,Metanalysis,Behavioural,Trophic
1457,10.1111/faf.12347,Marine,Fish,0,0,Metanalysis,Morphological,Abiotic
1458,10.1111/faf.12347,Marine,Fish,0,0,Metanalysis,Morphological,Trophic
1459,10.1111/fwb.12228,Freshwater,Other,0,0,Observational,Life History,Abiotic
1460,10.1111/fwb.12228,Freshwater,Other,0,0,Observational,Life History,Biotic
1461,10.1111/fwb.12228,Freshwater,Other,0,0,Observational,Behavioural,Abiotic
1462,10.1111/fwb.12228,Freshwater,Other,0,0,Observational,Behavioural,Biotic
1463,10.1111/fwb.12527,Freshwater,Plankton,0,0,Observational,Physiological,Abiotic
1464,10.1111/fwb.12527,Freshwater,Plankton,0,0,Observational,Life History,Abiotic
1465,10.1111/fwb.12527,Freshwater,Plankton,0,0,Observational,Morphological,Abiotic
1466,10.1111/fwb.12554,Freshwater,Multiple,0,0,Observational,Life History,Abiotic
1467,10.1111/fwb.12554,Freshwater,Multiple,0,0,Observational,Life History,Biotic
1468,10.1111/fwb.12554,Freshwater,Multiple,0,0,Observational,Behavioural,Abiotic
1469,10.1111/fwb.12554,Freshwater,Multiple,0,0,Observational,Behavioural,Biotic
1470,10.1111/fwb.12554,Freshwater,Multiple,0,0,Observational,Physiological,Abiotic
1471,10.1111/fwb.12554,Freshwater,Multiple,0,0,Observational,Physiological,Biotic
1472,10.1111/fwb.12934,Freshwater,Multiple,0,0,Observational,Life History,Abiotic
1473,10.1111/fwb.12934,Freshwater,Multiple,0,0,Observational,Life History,Biotic
1474,10.1111/fwb.12934,Freshwater,Multiple,0,0,Observational,Behavioural,Abiotic
1475,10.1111/fwb.12934,Freshwater,Multiple,0,0,Observational,Behavioural,Biotic
1476,10.1111/fwb.12934,Freshwater,Multiple,0,0,Observational,Morphological,Abiotic
1477,10.1111/fwb.12934,Freshwater,Multiple,0,0,Observational,Morphological,Biotic
1478,10.1111/fwb.12961,Freshwater,Insects,0,0,Observational,Behavioural,Abiotic
1479,10.1111/fwb.12961,Freshwater,Insects,0,0,Observational,Morphological,Abiotic
1480,10.1111/fwb.12961,Freshwater,Insects,0,0,Observational,Life History,Abiotic
1481,10.1111/fwb.12966,Freshwater,Plankton,0,0,Observational,Behavioural,Abiotic
1482,10.1111/fwb.12966,Freshwater,Plankton,0,0,Observational,Behavioural,Trophic
1483,10.1111/fwb.12966,Freshwater,Plankton,0,0,Observational,Morphological,Abiotic
1484,10.1111/fwb.12966,Freshwater,Plankton,0,0,Observational,Morphological,Trophic
1485,10.1111/fwb.13233,Freshwater,Fish,Habitat Degredation,0,Observational,Behavioural,Abiotic
1486,10.1111/fwb.13233,Freshwater,Fish,Habitat Degredation,0,Observational,Morphological,Abiotic
1487,10.1111/fwb.13233,Freshwater,Fish,Habitat Degredation,0,Observational,Physiological,Abiotic
1488,10.1111/fwb.13233,Freshwater,Fish,Habitat Degredation,0,QModel,Behavioural,Abiotic
1489,10.1111/fwb.13233,Freshwater,Fish,Habitat Degredation,0,QModel,Morphological,Abiotic
1490,10.1111/fwb.13233,Freshwater,Fish,Habitat Degredation,0,QModel,Physiological,Abiotic
1491,10.1111/gcb.12355,Freshwater,Multiple,Global Change Broad,0,Observational,Behavioural,Biotic
1492,10.1111/gcb.12355,Freshwater,Multiple,Global Change Broad,0,Observational,Morphological,Biotic
1493,10.1111/gcb.12355,Freshwater,Multiple,Global Change Broad,0,Experiment,Behavioural,Biotic
1494,10.1111/gcb.12355,Freshwater,Multiple,Global Change Broad,0,Experiment,Morphological,Biotic
1495,10.1111/gcb.12355,Freshwater,Multiple,Global Change Broad,0,QModel,Behavioural,Biotic
1496,10.1111/gcb.12355,Freshwater,Multiple,Global Change Broad,0,QModel,Morphological,Biotic
1497,10.1111/gcb.12545,Freshwater,Fish,0,0,Observational,Life History,Abiotic
1498,10.1111/gcb.12545,Freshwater,Fish,0,0,Observational,Life History,Biotic
1499,10.1111/gcb.12545,Freshwater,Fish,0,0,QModel,Life History,Abiotic
1500,10.1111/gcb.12545,Freshwater,Fish,0,0,QModel,Life History,Biotic
1501,10.1111/gcb.12604,Terrestrial,Plants,Climate Change,1,TModel,Morphological,Abiotic
1502,10.1111/gcb.12780,Freshwater,Fish,Invasion,0,Observational,Life History,Abiotic
1503,10.1111/gcb.12780,Freshwater,Fish,Invasion,0,Observational,Life History,Biotic
1504,10.1111/gcb.12780,Freshwater,Fish,Invasion,0,Observational,Life History,Trophic
1505,10.1111/gcb.12780,Freshwater,Fish,Invasion,0,Observational,Morphological,Abiotic
1506,10.1111/gcb.12780,Freshwater,Fish,Invasion,0,Observational,Morphological,Biotic
1507,10.1111/gcb.12780,Freshwater,Fish,Invasion,0,Observational,Morphological,Trophic
1508,10.1111/gcb.12780,Freshwater,Fish,Invasion,0,Observational,Behavioural,Abiotic
1509,10.1111/gcb.12780,Freshwater,Fish,Invasion,0,Observational,Behavioural,Biotic
1510,10.1111/gcb.12780,Freshwater,Fish,Invasion,0,Observational,Behavioural,Trophic
1511,10.1111/gcb.12862,Terrestrial,Birds,Global Change Broad,0,Review,Behavioural,Abiotic
1512,10.1111/gcb.13016,Terrestrial,Herpetofauna,Climate Change,0,Observational,Physiological,Abiotic
1513,10.1111/gcb.13085,Freshwater,Plankton,Climate Change,1,Observational,Morphological,Abiotic
1514,10.1111/gcb.13085,Freshwater,Plankton,Climate Change,1,Observational,Morphological,Biotic
1515,10.1111/gcb.13085,Freshwater,Plankton,Climate Change,1,Observational,Life History,Abiotic
1516,10.1111/gcb.13085,Freshwater,Plankton,Climate Change,1,Observational,Life History,Biotic
1517,10.1111/gcb.13174,Terrestrial,Plants,0,0,Observational,Life History,Abiotic
1518,10.1111/gcb.13184,Marine,Multiple,Climate Change,0,Review,Life History,Dispersal
1519,10.1111/gcb.13184,Marine,Multiple,Climate Change,0,Review,Life History,Abiotic
1520,10.1111/gcb.13184,Marine,Multiple,Climate Change,0,Review,Behavioural,Dispersal
1521,10.1111/gcb.13184,Marine,Multiple,Climate Change,0,Review,Behavioural,Abiotic
1522,10.1111/gcb.13538,Marine,Birds,Climate Change,0,QModel,Life History,Abiotic
1523,10.1111/gcb.13542,Terrestrial,Plants,Climate Change,0,TModel,Morphological,Abiotic
1524,10.1111/gcb.13542,Terrestrial,Plants,Climate Change,0,TModel,Life History,Abiotic
1525,10.1111/gcb.13736,Multiple,Multiple,Climate Change,0,Metanalysis,Morphological,Abiotic
1526,10.1111/gcb.13736,Multiple,Multiple,Climate Change,0,Metanalysis,Morphological,Dispersal
1527,10.1111/gcb.13736,Multiple,Multiple,Climate Change,0,Metanalysis,Life History,Abiotic
1528,10.1111/gcb.13736,Multiple,Multiple,Climate Change,0,Metanalysis,Life History,Dispersal
1529,10.1111/gcb.13736,Multiple,Multiple,Climate Change,0,Metanalysis,Behavioural,Abiotic
1530,10.1111/gcb.13736,Multiple,Multiple,Climate Change,0,Metanalysis,Behavioural,Dispersal
1531,10.1111/gcb.13835,Marine,Fish,Global Change Multiple,0,Metanalysis,Physiological,Abiotic
1532,10.1111/gcb.13835,Marine,Fish,Global Change Multiple,0,Metanalysis,Life History,Abiotic
1533,10.1111/gcb.13835,Marine,Fish,Global Change Multiple,0,QModel,Physiological,Abiotic
1534,10.1111/gcb.13835,Marine,Fish,Global Change Multiple,0,QModel,Life History,Abiotic
1535,10.1111/gcb.14119,Marine,Fish,Climate Change,0,Observational,Behavioural,Abiotic
1536,10.1111/gcb.14119,Marine,Fish,Climate Change,0,Observational,Behavioural,Trophic
1537,10.1111/gcb.14119,Marine,Fish,Climate Change,0,Observational,Morphological,Abiotic
1538,10.1111/gcb.14119,Marine,Fish,Climate Change,0,Observational,Morphological,Trophic
1539,10.1111/geb.12003,Terrestrial,Herpetofauna,0,0,Review,Morphological,Dispersal
1540,10.1111/geb.12030,Terrestrial,Plants,0,0,Observational,Morphological,Abiotic
1541,10.1111/geb.12030,Terrestrial,Plants,0,0,QModel,Morphological,Abiotic
1542,10.1111/geb.12088,Terrestrial,Mammals,Invasion,0,QModel,Behavioural,Abiotic
1543,10.1111/geb.12088,Terrestrial,Mammals,Invasion,0,QModel,Morphological,Abiotic
1544,10.1111/geb.12088,Terrestrial,Mammals,Invasion,0,QModel,Life History,Abiotic
1545,10.1111/geb.12148,Terrestrial,Birds,0,0,Review,Life History,Trophic
1546,10.1111/geb.12148,Terrestrial,Birds,0,0,Review,Life History,Biotic
1547,10.1111/geb.12148,Terrestrial,Birds,0,0,Review,Morphological,Trophic
1548,10.1111/geb.12148,Terrestrial,Birds,0,0,Review,Morphological,Biotic
1549,10.1111/geb.12148,Terrestrial,Birds,0,0,Review,Behavioural,Trophic
1550,10.1111/geb.12148,Terrestrial,Birds,0,0,Review,Behavioural,Biotic
1551,10.1111/geb.12167,Terrestrial,Plants,0,0,Observational,Morphological,Abiotic
1552,10.1111/geb.12167,Terrestrial,Plants,0,0,Observational,Physiological,Abiotic
1553,10.1111/geb.12167,Terrestrial,Plants,0,0,Observational,Life History,Abiotic
1554,10.1111/geb.12167,Terrestrial,Plants,0,0,QModel,Morphological,Abiotic
1555,10.1111/geb.12167,Terrestrial,Plants,0,0,QModel,Physiological,Abiotic
1556,10.1111/geb.12167,Terrestrial,Plants,0,0,QModel,Life History,Abiotic
1557,10.1111/geb.12249,Terrestrial,Plants,Invasion,0,Metanalysis,Morphological,Abiotic
1558,10.1111/geb.12249,Terrestrial,Plants,Invasion,0,Metanalysis,Life History,Abiotic
1559,10.1111/geb.12306,Terrestrial,Plants,Global Change Broad,0,Review,Life History,Abiotic
1560,10.1111/geb.12306,Terrestrial,Plants,Global Change Broad,0,Review,Life History,Dispersal
1561,10.1111/geb.12306,Terrestrial,Plants,Global Change Broad,0,Review,Morphological,Abiotic
1562,10.1111/geb.12306,Terrestrial,Plants,Global Change Broad,0,Review,Morphological,Dispersal
1563,10.1111/geb.12475,Freshwater,Fish,0,0,Observational,Behavioural,Abiotic
1564,10.1111/geb.12475,Freshwater,Fish,0,0,Observational,Behavioural,Trophic
1565,10.1111/geb.12475,Freshwater,Fish,0,0,Observational,Behavioural,Biotic
1566,10.1111/geb.12475,Freshwater,Fish,0,0,Observational,Morphological,Abiotic
1567,10.1111/geb.12475,Freshwater,Fish,0,0,Observational,Morphological,Trophic
1568,10.1111/geb.12475,Freshwater,Fish,0,0,Observational,Morphological,Biotic
1569,10.1111/geb.12475,Freshwater,Fish,0,0,Observational,Life History,Abiotic
1570,10.1111/geb.12475,Freshwater,Fish,0,0,Observational,Life History,Trophic
1571,10.1111/geb.12475,Freshwater,Fish,0,0,Observational,Life History,Biotic
1572,10.1111/geb.12475,Freshwater,Fish,0,0,Observational,Physiological,Abiotic
1573,10.1111/geb.12475,Freshwater,Fish,0,0,Observational,Physiological,Trophic
1574,10.1111/geb.12475,Freshwater,Fish,0,0,Observational,Physiological,Biotic
1575,10.1111/geb.12521,Terrestrial,Insects,Habitat Degredation,0,Review,Life History,Abiotic
1576,10.1111/geb.12521,Terrestrial,Insects,Habitat Degredation,0,Review,Life History,Trophic
1577,10.1111/geb.12521,Terrestrial,Insects,Habitat Degredation,0,Review,Morphological,Abiotic
1578,10.1111/geb.12521,Terrestrial,Insects,Habitat Degredation,0,Review,Morphological,Trophic
1579,10.1111/geb.12521,Terrestrial,Insects,Habitat Degredation,0,Review,Behavioural,Abiotic
1580,10.1111/geb.12521,Terrestrial,Insects,Habitat Degredation,0,Review,Behavioural,Trophic
1581,10.1111/geb.12521,Terrestrial,Insects,Habitat Degredation,0,QModel,Life History,Abiotic
1582,10.1111/geb.12521,Terrestrial,Insects,Habitat Degredation,0,QModel,Life History,Trophic
1583,10.1111/geb.12521,Terrestrial,Insects,Habitat Degredation,0,QModel,Morphological,Abiotic
1584,10.1111/geb.12521,Terrestrial,Insects,Habitat Degredation,0,QModel,Morphological,Trophic
1585,10.1111/geb.12521,Terrestrial,Insects,Habitat Degredation,0,QModel,Behavioural,Abiotic
1586,10.1111/geb.12521,Terrestrial,Insects,Habitat Degredation,0,QModel,Behavioural,Trophic
1587,10.1111/geb.12537,Multiple,Multiple,0,0,Observational,Morphological,Abiotic
1588,10.1111/geb.12537,Multiple,Multiple,0,0,QModel,Morphological,Abiotic
1589,10.1111/geb.12567,Terrestrial,Multiple,Invasion,0,QModel,Morphological,Abiotic
1590,10.1111/geb.12567,Terrestrial,Multiple,Invasion,0,QModel,Life History,Abiotic
1591,10.1111/geb.12636,Terrestrial,Plants,0,0,Observational,Life History,Trophic
